Genre,Movie Name,Duration,Duration Minutes,Rating,Votes
Comedy,Doin' It,1h 32m,92,5.8,44
Comedy,Extremely Unique Dynamic,1h 13m,73,7.7,340
Comedy,The Yorkie Werewolf,1h 13m,N/A,6.3,69
Comedy,The Casagrandes Movie,1h 29m,89,5.6,662
Comedy,Rent Free,1h 33m,93,7.8,67
Comedy,Super Happy Forever,1h 34m,94,6.9,177
Comedy,Mamífera,1h 33m,93,6.6,425
Comedy,1995,2h,120,6.8,594
Comedy,Team of Two,2h,N/A,5.0,108
Comedy,Kang Mak,2h 2m,122,6.4,785
Comedy,Grotesque 2,2h 2m,N/A,6.4,442
Comedy,Successor,2h 13m,133,6.8,1300
Comedy,Haunt Season,1h 21m,81,4.9,775
Comedy,Fasel Men El Lahazat El Lazeeza,2h 2m,122,6.5,869
Comedy,Athens Midnight Radio,1h 14m,74,7.3,219
Comedy,Young Lion of the West,1h 33m,93,5.2,108
Comedy,Nunakuzhi,2h 5m,125,6.8,3000
Comedy,Agak Laen,1h 59m,119,7.6,2900
Comedy,Rockbottom,1h 22m,82,7.4,84
Comedy,Don't Say It,1h 22m,N/A,9.0,43
Comedy,A Most Atrocious Thing,1h 15m,75,3.8,253
Comedy,Illegal Hayatlar: Meclis,1h 55m,115,6.8,824
Comedy,Io e te dobbiamo parlare,1h 35m,95,4.2,187
Comedy,Father There is Only One 4,1h 30m,90,5.2,611
Comedy,Jack in Time for Christmas,1h 6m,66,4.6,1000
Comedy,Micro Budget,1h 28m,88,8.2,32
Comedy,Trisha on the Rocks,2h 52m,172,5.2,3000
Comedy,Staycation,1h 34m,94,7.1,105
Comedy,The Black Sea,1h 36m,96,7.9,81
Comedy,Meet Me in Rome,1h 25m,85,5.1,622
Comedy,Eho kati na po,1h 36m,96,6.3,23
Comedy,El Heredero,1h 43m,103,8.1,36
Comedy,Bionico's Bachata,1h 20m,80,8.5,45
Comedy,200KG Vampire,1h 33m,93,5.2,29
Comedy,Mandakini,2h 7m,127,5.9,2900
Comedy,Dreaming of You,1h 35m,95,8.6,26
Comedy,Bakkal Amca: Mahmut Tuncer,1h 46m,106,3.7,210
Comedy,La petite vadrouille,1h 36m,96,5.6,364
Comedy,Hep Yek: Asiret,1h 26m,86,2.3,202
Comedy,Something's More Than One Thing,1h 50m,110,8.9,91
Comedy,Daaru Na Peenda Hove,1h 51m,111,7.7,2300
Comedy,The Disruptors,1h 26m,86,5.8,176
Comedy,Murder and Cocktails,1h 28m,88,4.0,360
Comedy,Nee Dhaarey Nee Katha,2h 2m,122,8.8,1100
Comedy,Boy Kaldag,1h 34m,94,5.2,164
Comedy,A Trip Elsewhere,1h 33m,93,5.6,101
Comedy,Alles Fifty Fifty,1h 53m,113,6.3,435
Comedy,2nd Miracle in Cell No. 7,2h 27m,147,7.8,201
Comedy,Once Upon a Christmas Wish,1h 30m,90,6.1,319
Comedy,A Mary Little Christmas,1h 30m,N/A,9.4,21
Comedy,Fruitcake,1h 37m,97,5.4,119
Comedy,Love... Reconsidered,1h 28m,88,4.3,130
Comedy,Messy,1h 30m,90,6.2,14
Comedy,Romeo è Giulietta,1h 45m,105,6.4,399
Comedy,Inga Naan Thaan Kingu,2h 12m,132,5.3,443
Comedy,The Price of Nonna's Inheritance,1h 30m,90,5.3,1100
Comedy,A European Christmas,1h 30m,90,4.7,192
Comedy,G for Gap,1h 43m,103,7.2,547
Comedy,Dünya Varmis,1h 40m,100,7.4,51
Comedy,Another Day in America,1h 40m,N/A,8.9,82
Comedy,Texas 3,1h 40m,N/A,3.7,483
Comedy,Twisted Hearts,1h 30m,90,7.2,12
Comedy,Sad Jokes,1h 36m,96,6.6,89
Comedy,Breakfast with Giraffes,1h 37m,97,6.4,514
Comedy,My Boyfriend Is a Sex Worker,50m,50,4.8,13
Comedy,Clone Cops,1h 36m,96,8.0,191
Comedy,Veni Vidi Vici,1h 26m,86,5.8,348
Comedy,Local Kung Fu 3,2h 16m,136,9.2,31
Comedy,A Gangster's Kiss,1h 21m,81,4.9,45
Comedy,My Annoying Brother,1h 54m,114,7.5,205
Comedy,National Theatre Live: Nye,2h 40m,160,8.0,260
Comedy,The Great Salish Heist,1h 35m,95,7.1,28
Comedy,Anyone But Her,1h 33m,93,4.9,282
Comedy,Perdiendo el Juicio,1h 30m,90,7.4,18
Comedy,Periodt,1h 30m,N/A,N/A,N/A
Comedy,Guardian,2h,120,4.1,664
Comedy,Idiyan Chandhu,2h,120,4.7,211
Comedy,Kakuda,1h 56m,116,5.4,6300
Comedy,The Proud Princess,1h 24m,84,7.1,108
Comedy,Bocchi the Rock! Re:,1h 30m,90,7.6,154
Comedy,Checkmate,1h 44m,104,4.3,385
Comedy,Pilot,1h 50m,110,6.2,780
Comedy,Keep Rolling,1h 41m,101,5.9,44
Comedy,Panchak,2h 2m,122,7.9,69
Comedy,Plastic Guns,1h 35m,95,6.3,607
Comedy,Sunlight,1h 36m,96,7.9,17
Comedy,Oru Kattil Oru Muri,2h 5m,125,4.6,57
Comedy,Female 4,1h 21m,81,5.8,109
Comedy,"MoviePass, MovieCrash",1h 36m,96,6.7,2800
Comedy,Party People,1h 36m,N/A,9.3,16
Comedy,Neelan & Kevin,1h 29m,89,8.0,11
Comedy,La famille Hennedricks,1h 25m,85,5.0,183
Comedy,I Left My Heart in Colombia,1h 25m,N/A,9.1,416
Comedy,Beyond the Likes,1h 50m,110,6.4,17
Comedy,Dalej jazda!,1h 40m,100,6.0,121
Comedy,Another German Tank Story,1h 36m,96,6.2,56
Comedy,1 Bad Azz Day,1h 36m,N/A,N/A,N/A
Comedy,My Melbourne,1h 40m,100,7.5,40
Comedy,Tous toqués !,1h 52m,112,6.4,188
Comedy,I Am Not Big Bird,1h 36m,96,5.2,197
Comedy,In Good Hands 2,1h 39m,99,5.3,949
Comedy,Tanning Zone,1h 39m,N/A,N/A,N/A
Comedy,(Un)lucky Sisters,1h 22m,82,5.2,858
Comedy,Empire Queen: The Golden Age of Magic,2h 28m,148,3.2,204
Comedy,Grrr...,2h 1m,121,4.0,810
Comedy,You Are Not Alone,1h 45m,105,6.2,68
Comedy,Yasam Koçu,1h 35m,95,3.8,1200
Comedy,Vil & Misérable,1h 54m,114,7.1,66
Comedy,Clickbait: Unfollowed,1h 30m,90,4.9,568
Comedy,Office Siren,58m,58,N/A,N/A
Comedy,Pegasus 2,2h 1m,121,6.9,1300
Comedy,Menudas piezas,1h 39m,99,5.8,590
Comedy,Amazon Bullseye,1h 53m,113,5.3,190
Comedy,I Can't Live Without You,1h 52m,112,5.0,798
Comedy,Varshangalkku Shesham,2h 46m,166,6.6,4100
Comedy,The Honest Candidate,1h 36m,96,5.3,309
Comedy,Der Spitzname,1h 30m,90,5.8,464
Comedy,Jolly O Gymkhana,2h 9m,129,7.4,1500
Comedy,Jorgovani,1h 23m,83,5.6,616
Comedy,SuperKlaus,1h 28m,88,4.3,201
Comedy,Christmas Slasher,1h 28m,N/A,N/A,N/A
Comedy,Love You to Debt,2h 15m,135,6.2,754
Comedy,E se mio padre,1h 40m,100,5.5,16
Comedy,Bremenskie muzykanty,1h 55m,115,4.6,668
Comedy,Chapter 51,1h 55m,N/A,N/A,N/A
Comedy,Mathu Vadalara 2,2h 19m,139,7.0,1600
Comedy,Group Therapy,1h 26m,86,5.8,42
Comedy,Kyuka: Before Summer's End,1h 43m,103,6.9,93
Comedy,Waarom Wettelen,1h 46m,106,6.4,420
Comedy,No Pressure,1h 51m,111,5.1,1100
Comedy,Bharathanatyam,2h 1m,121,6.7,1600
Comedy,Una terapia di gruppo,2h 1m,N/A,5.7,78
Comedy,Ek Daav Bhootacha,2h 26m,146,5.6,112
Comedy,Killer Babes,1h 34m,94,3.5,283
Comedy,Bachelor Party,2h 25m,145,5.2,334
Comedy,K-Pops!,1h 54m,114,7.1,56
Comedy,Odd Fish,1h 44m,104,7.9,50
Comedy,Transmitzvah,1h 40m,100,4.4,313
Comedy,De Z van Zus,2h,120,6.6,426
Comedy,Laxmi Kataksham,2h 28m,148,6.8,11
Comedy,Nadikar,2h 22m,142,5.3,445
Comedy,"Snow, Tea and Love 2: With a Little Luck",1h 37m,97,3.8,271
Comedy,Father-in-law and Son-in-law,1h 35m,95,N/A,N/A
Comedy,Enchanting Christmas,1h 31m,91,6.3,354
Comedy,The Infallibles,1h 39m,99,4.8,751
Comedy,Kalvan,2h 22m,142,5.6,985
