Genre,Movie Name,Duration,Duration Minutes,Rating,Votes,genre
Adventure,Panda Bear in Africa,1h 24m,84.0,5.5,319.0,Scripts\adventure_movies
Adventure,Jurassic Triangle,1h 24m,84.0,2.5,280.0,Scripts\adventure_movies
Adventure,Elli and the Ghostly Ghost Train,1h 26m,86.0,5.0,95.0,Scripts\adventure_movies
Adventure,Ivan Tsarevich i Seryy Volk 6,1h 26m,,5.6,81.0,Scripts\adventure_movies
Adventure,My Redneck Neighbor: Chapter 2 - Let the Games Begin,55m,55.0,,,Scripts\adventure_movies
Adventure,Buddy,2h 17m,137.0,3.9,342.0,Scripts\adventure_movies
Adventure,Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,1h 30m,90.0,7.1,17.0,Scripts\adventure_movies
Adventure,Powder Pup,1h 29m,89.0,6.2,76.0,Scripts\adventure_movies
Adventure,The Worlds Divide,2h,120.0,8.0,38.0,Scripts\adventure_movies
Adventure,Stinky Summer,1h 30m,90.0,5.7,50.0,Scripts\adventure_movies
Adventure,Diving Into the Darkness,1h 36m,96.0,9.1,82.0,Scripts\adventure_movies
Adventure,Tokusou Sentai Dekaranger 20th: Fireball Booster,50m,50.0,7.1,30.0,Scripts\adventure_movies
Adventure,Moy dikiy drug,1h 40m,100.0,6.6,56.0,Scripts\adventure_movies
Adventure,Vertical,1h 51m,111.0,5.2,128.0,Scripts\adventure_movies
Adventure,Game On,1h 25m,85.0,2.6,350.0,Scripts\adventure_movies
Adventure,The Slave and the Sorcerer,1h 26m,86.0,6.6,39.0,Scripts\adventure_movies
Adventure,Tracing the Divide,1h 24m,84.0,8.8,169.0,Scripts\adventure_movies
Adventure,Dragon Ball Z Kai,1h 22m,82.0,8.4,68.0,Scripts\adventure_movies
Adventure,Captain Avispa,1h 36m,96.0,5.8,173.0,Scripts\adventure_movies
Adventure,The Adventures of Jurassic Pet: Return to the Wild,1h 30m,90.0,5.4,58.0,Scripts\adventure_movies
Adventure,Hyacinthe,1h 30m,,,,Scripts\adventure_movies
Adventure,Formed Police Unit,2h,120.0,4.6,474.0,Scripts\adventure_movies
Adventure,Yolki 11,1h 32m,92.0,4.7,167.0,Scripts\adventure_movies
Adventure,The Epic of Gilgamesh,1h 19m,79.0,,,Scripts\adventure_movies
Adventure,Transformers Prime: Galavatron's Revenge,1h 44m,104.0,3.4,8.0,Scripts\adventure_movies
Adventure,The Star City Murders,1h 19m,79.0,4.1,142.0,Scripts\adventure_movies
Adventure,Teenz,2h 2m,122.0,4.4,862.0,Scripts\adventure_movies
Adventure,At Her Feet,1h 40m,100.0,7.5,41.0,Scripts\adventure_movies
Adventure,Masha i Medved v kino: Park chudes,58m,58.0,7.6,17.0,Scripts\adventure_movies
Adventure,Baba Yaga spasaet Novyy god,1h 39m,99.0,4.5,115.0,Scripts\adventure_movies
Adventure,76 Days Adrift,1h 45m,105.0,,,Scripts\adventure_movies
Adventure,Fuuto PI: Portrait of Kamen Rider Skull,1h 22m,82.0,7.4,38.0,Scripts\adventure_movies
Adventure,Steal the Naughty List,1h 30m,90.0,6.5,117.0,Scripts\adventure_movies
Adventure,Yaren Leylek,1h 35m,95.0,5.9,26.0,Scripts\adventure_movies
Adventure,Vikaasaparva,2h 14m,134.0,8.5,541.0,Scripts\adventure_movies
Adventure,Major Grom: The Game,2h 48m,168.0,6.1,1800.0,Scripts\adventure_movies
Adventure,Tay 2: Ebabil Takimi,1h 18m,78.0,5.3,37.0,Scripts\adventure_movies
Adventure,Spirit Riser,1h 38m,98.0,6.7,33.0,Scripts\adventure_movies
Adventure,Birds Flying East,1h 40m,100.0,5.8,565.0,Scripts\adventure_movies
Adventure,This Land of Mine,1h 30m,90.0,7.3,7.0,Scripts\adventure_movies
Adventure,Bull Shark 3,1h 16m,76.0,3.5,79.0,Scripts\adventure_movies
Adventure,Ognivo,1h 45m,105.0,5.5,224.0,Scripts\adventure_movies
Adventure,Tulang Belulang Tulang,1h 35m,95.0,7.0,44.0,Scripts\adventure_movies
Adventure,Arctic Hollow,1h 10m,70.0,2.3,179.0,Scripts\adventure_movies
Adventure,Historia de pastores,1h 20m,80.0,5.5,33.0,Scripts\adventure_movies
Adventure,Un lío de millones,1h 31m,91.0,6.0,50.0,Scripts\adventure_movies
Adventure,Killer Witches from Outer Space,1h 31m,,7.1,78.0,Scripts\adventure_movies
Adventure,Tri kota. Zimnie kanikuly,1h 5m,65.0,6.5,29.0,Scripts\adventure_movies
Adventure,Friendly Fire,1h 45m,105.0,6.6,31.0,Scripts\adventure_movies
Adventure,Sam and Colby: The Legends of the Paranormal,1h 38m,98.0,4.8,304.0,Scripts\adventure_movies
Adventure,Mr. Blue Shirt: The Inspiration,1h 38m,,4.9,10.0,Scripts\adventure_movies
Adventure,Die Chaosschwestern und Pinguin Paul,1h 40m,100.0,5.7,66.0,Scripts\adventure_movies
Adventure,Luigi's Mansion,1h,60.0,6.0,17.0,Scripts\adventure_movies
Adventure,Finding Christmas,1h,,6.8,12.0,Scripts\adventure_movies
Adventure,The Big Trip 3: Race Around the World,1h 25m,85.0,5.7,55.0,Scripts\adventure_movies
Adventure,Abudeka Is Back,2h,120.0,5.3,34.0,Scripts\adventure_movies
Adventure,Håkan Bråkan 2,1h 32m,92.0,5.3,132.0,Scripts\adventure_movies
Adventure,The Waves of Madness,1h 32m,,7.6,31.0,Scripts\adventure_movies
Adventure,Space Ranger,1h 32m,,3.4,80.0,Scripts\adventure_movies
Adventure,Letuchiy korabl,1h 40m,100.0,3.8,295.0,Scripts\adventure_movies
Adventure,Z-Mom,1h 30m,90.0,4.8,44.0,Scripts\adventure_movies
Adventure,Tipppsy,1h 55m,115.0,8.2,33.0,Scripts\adventure_movies
Adventure,Death Game,1h 28m,88.0,6.3,24.0,Scripts\adventure_movies
Adventure,Nature Cat's Nature Movie Special Extraordinaire,53m,53.0,7.3,18.0,Scripts\adventure_movies
Adventure,Chernyy zamok,1h 55m,115.0,7.8,17.0,Scripts\adventure_movies
Adventure,Shanghai Story,1h 11m,71.0,8.1,57.0,Scripts\adventure_movies
Adventure,Gepack,1h 37m,97.0,6.6,360.0,Scripts\adventure_movies
Adventure,Hain,1h 35m,95.0,2.9,45.0,Scripts\adventure_movies
Adventure,Six Nine Five (695),2h 17m,137.0,7.0,705.0,Scripts\adventure_movies
Adventure,The Trail,1h 20m,80.0,7.2,20.0,Scripts\adventure_movies
Adventure,Pui Pui Molcar the Movie: Molmax,1h 9m,69.0,7.0,8.0,Scripts\adventure_movies
Adventure,Benjamin Bat,1h 15m,75.0,8.1,28.0,Scripts\adventure_movies
Adventure,My Redneck Neighbor: Chapter 1 - The Rednecks Are Coming,1h 14m,74.0,5.0,7.0,Scripts\adventure_movies
Adventure,Güzel Bir Rüya,1h 19m,79.0,4.9,41.0,Scripts\adventure_movies
Adventure,Kiyma: Orman Kanunlari,1h 21m,81.0,4.3,35.0,Scripts\adventure_movies
Adventure,"Bernadotte, Louise & Napoleon",1h 14m,74.0,,,Scripts\adventure_movies
Adventure,Two Breaths,18m,18.0,8.2,22.0,Scripts\adventure_movies
Adventure,LasseMajas detektivbyrå - Maskoten som försvann,1h 30m,90.0,6.0,55.0,Scripts\adventure_movies
Adventure,Duffle Bag Boy,1h 30m,,6.9,57.0,Scripts\adventure_movies
Adventure,Askepote,1h 12m,72.0,3.5,80.0,Scripts\adventure_movies
Adventure,Seven Seas Seven Hills,1h 30m,90.0,8.7,89.0,Scripts\adventure_movies
Adventure,Nothing Unusual,1h 32m,92.0,9.7,12.0,Scripts\adventure_movies
Adventure,Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,1h 11m,71.0,6.8,32.0,Scripts\adventure_movies
Adventure,Zak & Wowo: The Legend of Lendarys,1h 25m,85.0,5.7,95.0,Scripts\adventure_movies
Adventure,Xibalba Monster,1h 16m,76.0,6.4,23.0,Scripts\adventure_movies
Adventure,Get Close 2,1h 16m,,5.7,46.0,Scripts\adventure_movies
Adventure,Cazatesoros,1h 46m,106.0,6.6,26.0,Scripts\adventure_movies
Adventure,Kade,1h 32m,92.0,6.7,16.0,Scripts\adventure_movies
Adventure,Zoloto Umalty,1h 49m,109.0,4.9,109.0,Scripts\adventure_movies
Adventure,Dikkie Dik 2: Een Nieuwe Vriend voor Dikkie Dik,1h 10m,70.0,7.4,72.0,Scripts\adventure_movies
Adventure,Jaunt,1h 18m,78.0,8.4,7.0,Scripts\adventure_movies
Adventure,Lo carga el diablo,1h 33m,93.0,7.6,22.0,Scripts\adventure_movies
Adventure,Bratya,1h 43m,103.0,2.8,117.0,Scripts\adventure_movies
Adventure,Kaizen,2h 40m,160.0,7.3,647.0,Scripts\adventure_movies
Adventure,Troy the Bharat Putra,2h 14m,134.0,5.5,31.0,Scripts\adventure_movies
Adventure,Permafrost,1h 20m,80.0,5.7,114.0,Scripts\adventure_movies
Adventure,The Secret of Pin-Up Island,1h 47m,107.0,7.4,92.0,Scripts\adventure_movies
Adventure,Knight,1h 47m,,,,Scripts\adventure_movies
Adventure,Kral Sakir: Devler Uyandi,1h 47m,,5.4,65.0,Scripts\adventure_movies
Adventure,Dünya Mali: Eksi Bir,2h 13m,133.0,7.2,16.0,Scripts\adventure_movies
Adventure,Joachim and the Apocalypse,1h 30m,90.0,7.2,13.0,Scripts\adventure_movies
Adventure,"Silex and the City, le film",1h 17m,77.0,4.9,50.0,Scripts\adventure_movies
Adventure,Son of the Wolf,1h 22m,82.0,,,Scripts\adventure_movies
Adventure,Return,1h 30m,90.0,,,Scripts\adventure_movies
Adventure,Dikkie Dik en de Verdwenen Knuffel,1h 2m,62.0,7.2,129.0,Scripts\adventure_movies
Adventure,Manyunya. Priklyucheniya v derevne,1h 24m,84.0,5.9,117.0,Scripts\adventure_movies
Adventure,BAM!,1h 20m,80.0,6.9,28.0,Scripts\adventure_movies
Adventure,Goodbye Hamdi,1h 25m,85.0,6.2,8.0,Scripts\adventure_movies
Adventure,Appu,1h 32m,92.0,8.6,181.0,Scripts\adventure_movies
Adventure,Family Vacation,1h 32m,,,,Scripts\adventure_movies
Adventure,The Eye of the Salamander,1h 21m,81.0,7.9,20.0,Scripts\adventure_movies
Adventure,Tapori Nayak,1h 21m,,8.6,19.0,Scripts\adventure_movies
Adventure,Oyunda Kal: Eglence Arenasi,1h 32m,92.0,2.7,35.0,Scripts\adventure_movies
Adventure,Tri bogatyrya. Ni dnya bez podviga,1h 1m,61.0,5.7,64.0,Scripts\adventure_movies
Adventure,Cândido,1h 39m,99.0,6.3,59.0,Scripts\adventure_movies
Adventure,Shadows of Betrayal: Chronicles of Ian Blair,1h 5m,65.0,7.3,12.0,Scripts\adventure_movies
Adventure,Spider-Man: Blue,1h 5m,,5.9,12.0,Scripts\adventure_movies
Adventure,Turma da Mônica Jovem: Reflexos do Medo,1h 28m,88.0,2.8,257.0,Scripts\adventure_movies
Adventure,Uttarakaanda,1h 28m,,,,Scripts\adventure_movies
Adventure,Surge of Power: Where There's Smoke,1h 8m,68.0,6.5,13.0,Scripts\adventure_movies
Adventure,Igrisca ne damo!,1h 19m,79.0,6.9,26.0,Scripts\adventure_movies
Adventure,Mobile Suit Gundam: Silver Phantom,1h 30m,90.0,6.1,13.0,Scripts\adventure_movies
Adventure,Triple 7: They Said It Couldn't Be Done,1h 37m,97.0,8.5,13.0,Scripts\adventure_movies
Adventure,Yasmeen's Element,1h 16m,76.0,7.6,20.0,Scripts\adventure_movies
Adventure,Dead Dead Demon's Dededede Destruction Zenpen,2h,120.0,7.0,137.0,Scripts\adventure_movies
Adventure,Elephant Steps,2h,,6.8,39.0,Scripts\adventure_movies
Adventure,The Yoshi Movie,1h 45m,105.0,7.7,12.0,Scripts\adventure_movies
Adventure,Dogman Territory: Werewolves in the Land Between the Lakes,1h 45m,,5.4,32.0,Scripts\adventure_movies
Adventure,Road to Dreamland,1h 30m,90.0,,,Scripts\adventure_movies
Adventure,Rocky and Bullwinkle,1h 40m,100.0,9.1,12.0,Scripts\adventure_movies
Adventure,Fights Break Sphere 3,1h 21m,81.0,4.7,8.0,Scripts\adventure_movies
Adventure,The Very Last Christmas,1h 15m,75.0,8.5,12.0,Scripts\adventure_movies
Adventure,Iron Dusk,1h 15m,,5.6,16.0,Scripts\adventure_movies
Adventure,Pirates & Slaves,53m,53.0,5.8,6.0,Scripts\adventure_movies
Adventure,The Umbrella Fairy,1h 35m,95.0,5.6,50.0,Scripts\adventure_movies
Adventure,Advent,1h 59m,119.0,7.5,6.0,Scripts\adventure_movies
Adventure,The Cold Father,1h 59m,,7.0,17.0,Scripts\adventure_movies
Adventure,Nanoshark,1h 59m,,5.7,19.0,Scripts\adventure_movies
Adventure,No More Trouble - Cosa rimane di una tempesta,1h 37m,97.0,8.4,18.0,Scripts\adventure_movies
Adventure,Mai Martaba,1h 26m,86.0,4.9,10.0,Scripts\adventure_movies
Adventure,Mr Zoo Keeper,1h 26m,,8.1,15.0,Scripts\adventure_movies
Adventure,Hope & Glory,44m,44.0,6.6,143.0,Scripts\adventure_movies
Adventure,Seeking the King,44m,,,,Scripts\adventure_movies
Adventure,Mama,1h 40m,100.0,8.5,7.0,Scripts\adventure_movies
Adventure,Fatal Expedition,1h 40m,,3.9,24.0,Scripts\adventure_movies
Adventure,Manyunya. Priklyucheniya v Moskve,1h 27m,87.0,5.8,110.0,Scripts\adventure_movies
Adventure,Life with Quincy 3,1h 13m,73.0,,,Scripts\adventure_movies
Adventure,Chhota Bheem and the Curse of Damyaan,2h 25m,145.0,4.8,2300.0,Scripts\adventure_movies
Adventure,Heavens: The Boy and His Robot,1h 38m,98.0,6.3,21.0,Scripts\adventure_movies
Adventure,Tur s Ivanushkami,1h 51m,111.0,5.3,158.0,Scripts\adventure_movies
Adventure,Analogistan,1h 25m,85.0,,,Scripts\adventure_movies
Adventure,Wonderland,2h,120.0,6.8,12.0,Scripts\adventure_movies
Adventure,Poklad,1h 40m,100.0,4.5,36.0,Scripts\adventure_movies
Adventure,Minecraft But I Survive Again in Parkour Civilization,1h 40m,,9.4,26.0,Scripts\adventure_movies
Adventure,Operation Wakaliga: Fate and Blood,1h 6m,66.0,6.7,11.0,Scripts\adventure_movies
Adventure,Art Work,1h 31m,91.0,,,Scripts\adventure_movies
Adventure,Naa Saami Ranga,2h 30m,150.0,4.5,1200.0,Scripts\adventure_movies
Adventure,Dreams,1h 46m,106.0,7.6,8.0,Scripts\adventure_movies
Adventure,The Sasqualogist,1h 29m,89.0,,,Scripts\adventure_movies
Adventure,The Puffins & the Magic Portal,1h 29m,,7.6,31.0,Scripts\adventure_movies
Adventure,Samaya bolshaya luna,1h 45m,105.0,2.4,128.0,Scripts\adventure_movies
Adventure,Emma,1h 30m,90.0,,,Scripts\adventure_movies
Adventure,Lung ta - Cavalli al vento,1h 30m,,,,Scripts\adventure_movies
Adventure,Gumshoe Jon and the Mystery of the Saucer Men - The Even Better Version,1h 30m,,,,Scripts\adventure_movies
Adventure,Vasilisa i khraniteli vremeni,1h 38m,98.0,3.2,66.0,Scripts\adventure_movies
Adventure,La Familia del Barrio: La Película,1h 38m,,4.0,6.0,Scripts\adventure_movies
Adventure,The Last Five Days: The Freak Building,1h 1m,61.0,3.8,58.0,Scripts\adventure_movies
Adventure,Wilhelm Gustloff,1h 50m,110.0,8.7,8.0,Scripts\adventure_movies
Adventure,Antarctic Voyage,48m,48.0,6.8,6.0,Scripts\adventure_movies
Adventure,Piraty galaktiki Barrakuda,1h 32m,92.0,4.5,81.0,Scripts\adventure_movies
Adventure,Penelope & Everly's Holiday Adventure,TV-PG,0.0,,,Scripts\adventure_movies
Adventure,Jake Danger and the Sword of the Explorer,TV-PG,,,,Scripts\adventure_movies
Adventure,Sentinelese,TV-PG,,,,Scripts\adventure_movies
Adventure,Bar MoskvaChiki,1h 31m,91.0,5.2,101.0,Scripts\adventure_movies
Adventure,23 Horas,1h 31m,,7.2,18.0,Scripts\adventure_movies
Adventure,Novyy god v Beryozovke,1h 34m,94.0,7.1,99.0,Scripts\adventure_movies
Adventure,The Space in Between,1h 34m,,,,Scripts\adventure_movies
Adventure,Petualangan Anak Penangkap Hantu,1h 39m,99.0,6.0,25.0,Scripts\adventure_movies
Adventure,Cursed Waters: Creature of Lake Okanagan,1h 39m,,,,Scripts\adventure_movies
Adventure,Dakar Chronicles,1h 39m,,,,Scripts\adventure_movies
Adventure,Suchana,1h 30m,90.0,9.0,527.0,Scripts\adventure_movies
Adventure,The Apples Gang: The Movie by Wright,1h 30m,,,,Scripts\adventure_movies
Adventure,Moy lyubimyy chempion,1h 35m,95.0,2.4,419.0,Scripts\adventure_movies
Adventure,Mesken (Messuage),1h 42m,102.0,7.5,37.0,Scripts\adventure_movies
Adventure,I racconti del mare,1h 29m,89.0,,,Scripts\adventure_movies
Adventure,Molar,2h 15m,135.0,,,Scripts\adventure_movies
Adventure,Road to Paradise,1h 16m,76.0,,,Scripts\adventure_movies
Adventure,Anytime,1h 2m,62.0,8.9,20.0,Scripts\adventure_movies
Adventure,Gladiator II: The Art and Making of the Ridley Scott Film,1h 2m,,,,Scripts\adventure_movies
Adventure,Wild Boys,1h 59m,119.0,,,Scripts\adventure_movies
Adventure,Dracu Ra,1h 46m,106.0,5.5,35.0,Scripts\adventure_movies
Adventure,The Bigfoot Prophecy,1h 57m,117.0,4.8,23.0,Scripts\adventure_movies
Adventure,A Christmas Carol,39m,39.0,9.8,11.0,Scripts\adventure_movies
Adventure,Dragon Gate Inn,1h 30m,90.0,,,Scripts\adventure_movies
Adventure,De Legende van Familie Vos,1h 21m,81.0,5.7,58.0,Scripts\adventure_movies
Adventure,YA - medved,1h 37m,97.0,5.0,61.0,Scripts\adventure_movies
Adventure,"Fallen Leaves, Broken Lighters",1h 36m,96.0,7.7,7.0,Scripts\adventure_movies
Adventure,Adam i Eva,1h 35m,95.0,5.1,93.0,Scripts\adventure_movies
Adventure,Militant Monster 2024,1h 35m,,8.8,28.0,Scripts\adventure_movies
Adventure,Spooky Society,1h 35m,,,,Scripts\adventure_movies
Adventure,Mountain Boy,1h 33m,93.0,8.2,17.0,Scripts\adventure_movies
Adventure,Luccas e Gi em: Dinossauros,1h 31m,91.0,3.5,27.0,Scripts\adventure_movies
Adventure,The Lost Coast,1h 31m,,,,Scripts\adventure_movies
Adventure,Oro Negro,1h 31m,,,,Scripts\adventure_movies
Adventure,Isle: Alpha One,1h 37m,97.0,8.4,7.0,Scripts\adventure_movies
Adventure,Mortadella,1h 30m,90.0,8.4,6.0,Scripts\adventure_movies
Adventure,The Pizza Guys,1h 29m,89.0,,,Scripts\adventure_movies
Adventure,Longe da Estrada,1h 8m,68.0,6.0,9.0,Scripts\adventure_movies
Adventure,The Farm,1h 44m,104.0,,,Scripts\adventure_movies
Adventure,The Ghost of Annie Lee,1h 43m,103.0,,,Scripts\adventure_movies
Adventure,Kyle and the Last Emerald 2,15m,15.0,8.4,7.0,Scripts\adventure_movies
Adventure,Alex and Mia's Awesome Movie!!,1h 15m,75.0,,,Scripts\adventure_movies
Adventure,Frankenstein Theater: The Magic Sword,1h 22m,82.0,4.4,23.0,Scripts\adventure_movies
Adventure,Boom!,1h 30m,90.0,8.3,10.0,Scripts\adventure_movies
Adventure,A Babá - Operação Game Over,1h 30m,,4.8,10.0,Scripts\adventure_movies
Adventure,ABC Life: The Movie,1h,60.0,,,Scripts\adventure_movies
Adventure,Dans l'ombre de Marlow,1h 20m,80.0,,,Scripts\adventure_movies
Adventure,StarGazer: The Need of the Many,47m,47.0,5.0,9.0,Scripts\adventure_movies
Adventure,V potoke trekh stikhiy,1h 25m,85.0,5.2,42.0,Scripts\adventure_movies
Adventure,Lost and Found,1h,60.0,,,Scripts\adventure_movies
Adventure,Kamilota,1h,,,,Scripts\adventure_movies
Adventure,Harmonie,1h 14m,74.0,,,Scripts\adventure_movies
Adventure,Tales from the Table,1h 14m,,,,Scripts\adventure_movies
Adventure,Suvorovets 1944,1h 30m,90.0,5.6,8.0,Scripts\adventure_movies
Adventure,LUDA,1h 26m,86.0,7.2,6.0,Scripts\adventure_movies
Adventure,Huaquero Tierra Maldita,1h 26m,,,,Scripts\adventure_movies
Adventure,Oda: Vlucht door de Eeuwen,1h 26m,,6.4,7.0,Scripts\adventure_movies
Adventure,Piri Reis: The Incredible Chart,2h 18m,138.0,6.8,21.0,Scripts\adventure_movies
Adventure,Ngesot,1h 27m,87.0,4.8,18.0,Scripts\adventure_movies
Adventure,Jackpot,1h 27m,,,,Scripts\adventure_movies
Adventure,I'm Professional,1h 35m,95.0,3.7,8.0,Scripts\adventure_movies
Adventure,The Stand at Alder Creek,53m,53.0,,,Scripts\adventure_movies
Adventure,Lion King: A Tale of Mufasa,53m,,,,Scripts\adventure_movies
Adventure,Abar Arownne Din Ratri,1h 51m,111.0,7.8,7.0,Scripts\adventure_movies
Adventure,Tayna Chyornoy Ruki,1h 24m,84.0,5.7,23.0,Scripts\adventure_movies
Adventure,Colour Palette,1h 27m,87.0,9.0,23.0,Scripts\adventure_movies
Adventure,Mukhadrakon,1h 49m,109.0,5.3,18.0,Scripts\adventure_movies
Adventure,"Poymay sobaku, esli smozhesh",1h 36m,96.0,3.5,36.0,Scripts\adventure_movies
Adventure,Príncipe Lu e a Lenda do Dragão,1h 30m,90.0,4.2,27.0,Scripts\adventure_movies
Adventure,QAnon Avenue,57m,57.0,,,Scripts\adventure_movies
Adventure,The Dragon's Tomb,57m,,6.8,52.0,Scripts\adventure_movies
Adventure,Whites Only: Ade's Extremist Adventure,1h 5m,65.0,7.0,27.0,Scripts\adventure_movies
Adventure,Adrian,1h 5m,,,,Scripts\adventure_movies
Adventure,Beyond existence,1h 35m,95.0,5.3,11.0,Scripts\adventure_movies
Adventure,Il ricercatore,1h 11m,71.0,5.8,7.0,Scripts\adventure_movies
Adventure,Turbozavry. God drakona,48m,48.0,9.2,43.0,Scripts\adventure_movies
Adventure,Xiang Xi Gui Shi,1h 12m,72.0,,,Scripts\adventure_movies
Adventure,The Road Long,1h 12m,,,,Scripts\adventure_movies
Adventure,Les Nouveaux Candides,1h 12m,,,,Scripts\adventure_movies
Adventure,La bruja del bosque oscuro,1h 32m,92.0,,,Scripts\adventure_movies
Adventure,Banana Boat,1h 18m,78.0,5.7,20.0,Scripts\adventure_movies
Adventure,Marraia,1h 17m,77.0,,,Scripts\adventure_movies
Adventure,Skazochnyy patrul. Shou prodolzhayetsya,1h 5m,65.0,7.2,11.0,Scripts\adventure_movies
Adventure,The Ballad of Straw Hat Sam,45m,45.0,9.2,10.0,Scripts\adventure_movies
Adventure,Le mystère de Waza,45m,,,,Scripts\adventure_movies
Adventure,The Seed,1h 40m,100.0,,,Scripts\adventure_movies
Adventure,Target Jeremy,1h 40m,,,,Scripts\adventure_movies
Adventure,Dandelion,1h 35m,95.0,8.9,9.0,Scripts\adventure_movies
Adventure,Toy Kids: The Movie,1h 5m,65.0,,,Scripts\adventure_movies
Adventure,The Blinkless,59m,59.0,7.8,12.0,Scripts\adventure_movies
Adventure,Robo Puffin,59m,,,,Scripts\adventure_movies
Adventure,Old Wild Mob,59m,,,,Scripts\adventure_movies
Adventure,The Road to OVC Champions,1h 2m,62.0,,,Scripts\adventure_movies
Adventure,Aruanda - Sentido da Vida,1h 2m,,,,Scripts\adventure_movies
Adventure,Novogodniy ekspress,47m,47.0,,,Scripts\adventure_movies
Adventure,Phantom Lights: UAPs of the Forest,1h 21m,81.0,,,Scripts\adventure_movies
Adventure,"Montserrat, Integral 107",1h 25m,85.0,,,Scripts\adventure_movies
Adventure,Unscripted - In the Heart of Africa,1h 22m,82.0,,,Scripts\adventure_movies
Adventure,The 9th Raider,1h 45m,105.0,,,Scripts\adventure_movies
Adventure,Wheelies Inc,1h 45m,,,,Scripts\adventure_movies
Adventure,Lost & Found,1h 45m,,,,Scripts\adventure_movies
Adventure,DCLXVI,3h 20m,200.0,,,Scripts\adventure_movies
Adventure,Domain 1 - Antarctica,1h 14m,74.0,,,Scripts\adventure_movies
Adventure,Ba Jie,1h 14m,,,,Scripts\adventure_movies
Adventure,Qianhe xiansheng,1h 22m,82.0,,,Scripts\adventure_movies
Adventure,Cacophony the Animated Movie,1h 21m,81.0,,,Scripts\adventure_movies
Adventure,My Only Relative.,1h 45m,105.0,,,Scripts\adventure_movies
Adventure,Chyortov kamen,1h 45m,105.0,6.4,9.0,Scripts\adventure_movies
Adventure,Altered,1h 45m,,,,Scripts\adventure_movies
Adventure,Isola degli sguardi,1h 45m,,,,Scripts\adventure_movies
Adventure,One Day the Movie,1h 45m,,,,Scripts\adventure_movies
Adventure,Nijari,1h 46m,106.0,,,Scripts\adventure_movies
Adventure,Yan Hu Ji Hua,1h 30m,90.0,,,Scripts\adventure_movies
Adventure,Lakeside's Mission: Impossible,1h 30m,,,,Scripts\adventure_movies
Adventure,Dushu,1h 36m,96.0,,,Scripts\adventure_movies
Adventure,I crossed America with $0.01,1h 36m,,,,Scripts\adventure_movies
Adventure,Upanga Kingdom,1h 55m,115.0,,,Scripts\adventure_movies
Adventure,Maverick from the Edge,1h 47m,107.0,,,Scripts\adventure_movies
Comedy,Anora,2h 19m,139.0,7.5,174000.0,Scripts\comedy_movies
Comedy,Moana 2,1h 40m,100.0,6.6,98000.0,Scripts\comedy_movies
Comedy,A Real Pain,1h 30m,90.0,7.1,84000.0,Scripts\comedy_movies
Comedy,Sonic the Hedgehog 3,1h 50m,110.0,6.9,56000.0,Scripts\comedy_movies
Comedy,Y2K,1h 31m,91.0,4.8,12000.0,Scripts\comedy_movies
Comedy,Deadpool & Wolverine,2h 8m,128.0,7.6,487000.0,Scripts\comedy_movies
Comedy,The Ministry of Ungentlemanly Warfare,2h 2m,122.0,6.8,134000.0,Scripts\comedy_movies
Comedy,Freaky Tales,1h 46m,106.0,7.1,732.0,Scripts\comedy_movies
Comedy,The Day the Earth Blew Up: A Looney Tunes Movie,1h 31m,91.0,7.0,3600.0,Scripts\comedy_movies
Comedy,Riff Raff,1h 43m,103.0,5.7,2600.0,Scripts\comedy_movies
Comedy,Fight or Flight,1h 37m,97.0,6.4,5900.0,Scripts\comedy_movies
Comedy,Emilia Pérez,2h 12m,132.0,5.4,87000.0,Scripts\comedy_movies
Comedy,Borderlands,1h 41m,101.0,4.7,47000.0,Scripts\comedy_movies
Comedy,Paddington in Peru,1h 46m,106.0,6.7,19000.0,Scripts\comedy_movies
Comedy,Sacramento,1h 24m,84.0,5.6,519.0,Scripts\comedy_movies
Comedy,The Fall Guy,2h 6m,126.0,6.8,219000.0,Scripts\comedy_movies
Comedy,Saturday Night,1h 49m,109.0,6.9,30000.0,Scripts\comedy_movies
Comedy,Beetlejuice Beetlejuice,1h 45m,105.0,6.7,146000.0,Scripts\comedy_movies
Comedy,Despicable Me 4,1h 34m,94.0,6.2,64000.0,Scripts\comedy_movies
Comedy,Challengers,2h 11m,131.0,7.0,153000.0,Scripts\comedy_movies
Comedy,Inside Out 2,1h 36m,96.0,7.5,215000.0,Scripts\comedy_movies
Comedy,Kinds of Kindness,2h 44m,164.0,6.5,59000.0,Scripts\comedy_movies
Comedy,A Different Man,1h 52m,112.0,6.9,28000.0,Scripts\comedy_movies
Comedy,Bad Boys: Ride or Die,1h 55m,115.0,6.5,99000.0,Scripts\comedy_movies
Comedy,The Idea of You,1h 55m,115.0,6.3,73000.0,Scripts\comedy_movies
Comedy,My Old Ass,1h 29m,89.0,6.9,38000.0,Scripts\comedy_movies
Comedy,Argylle,2h 19m,139.0,5.6,92000.0,Scripts\comedy_movies
Comedy,It's What's Inside,1h 43m,103.0,6.6,41000.0,Scripts\comedy_movies
Comedy,Dead Talents Society,1h 51m,111.0,7.0,1600.0,Scripts\comedy_movies
Comedy,IF,1h 44m,104.0,6.4,58000.0,Scripts\comedy_movies
