Genre,Movie Name,Duration,Duration Minutes,Rating,Votes
Adventure,The Kingdom,2h 13m,133,7.9,88
Adventure,Meanwhile on Earth,1h 29m,89,6.0,897
Adventure,Shrek 5: The Contract - A Fan Made Film,1h 24m,84,7.0,19
Adventure,The Forest,1h 17m,77,6.5,48
Adventure,Taklee Genesis x Worlds Collide,2h 26m,146,5.4,401
Adventure,Kodaikanal,2h 53m,173,9.2,69
Adventure,The Artifact,1h 48m,108,N/A,N/A
Adventure,Memes & Nightmares,1h 21m,81,5.7,84
Adventure,Fox & Hare Save the Forest,1h 11m,71,5.9,198
Adventure,Dead Dead Demon's Dededede Destruction,2h,120,7.0,143
Adventure,The Epidemic,1h 35m,95,5.8,69
Adventure,Big City Greens the Movie: Spacecation,1h 23m,83,6.2,538
Adventure,Road Wars: Max Fury,1h 23m,83,2.0,350
Adventure,Si Juki the Movie: Harta Pulau Monyet,1h 47m,107,6.0,115
Adventure,"Maya, donne-moi un titre",1h 1m,61,6.4,50
Adventure,My Fathers' Daughter,1h 18m,78,6.7,74
Adventure,Little Emma,1h 46m,106,5.7,106
Adventure,Stranded Pearl,1h 30m,90,6.0,27
Adventure,The Legend Hunters,1h 30m,N/A,5.4,30
Adventure,Five Friends,1h 52m,112,6.7,882
Adventure,The Backrooms,1h 3m,63,6.2,8
Adventure,Panda Bear in Africa,1h 24m,84,5.5,319
Adventure,Jurassic Triangle,1h 24m,84,2.5,280
Adventure,Elli and the Ghostly Ghost Train,1h 26m,86,5.0,95
Adventure,Ivan Tsarevich i Seryy Volk 6,1h 26m,N/A,5.6,81
Adventure,My Redneck Neighbor: Chapter 2 - Let the Games Begin,55m,55,N/A,N/A
Adventure,Buddy,2h 17m,137,3.9,342
Adventure,Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,1h 30m,90,7.1,17
Adventure,Powder Pup,1h 29m,89,6.2,76
Adventure,The Worlds Divide,2h,120,8.0,38
Adventure,Stinky Summer,1h 30m,90,5.7,50
Adventure,Diving Into the Darkness,1h 36m,96,9.1,82
Adventure,Tokusou Sentai Dekaranger 20th: Fireball Booster,50m,50,7.1,30
Adventure,Moy dikiy drug,1h 40m,100,6.6,56
Adventure,Vertical,1h 51m,111,5.2,128
Adventure,Game On,1h 25m,85,2.6,350
Adventure,The Slave and the Sorcerer,1h 26m,86,6.6,39
Adventure,Tracing the Divide,1h 24m,84,8.8,169
Adventure,Dragon Ball Z Kai,1h 22m,82,8.4,68
Adventure,Captain Avispa,1h 36m,96,5.8,173
Adventure,The Adventures of Jurassic Pet: Return to the Wild,1h 30m,90,5.4,58
Adventure,Hyacinthe,1h 30m,N/A,N/A,N/A
Adventure,Formed Police Unit,2h,120,4.6,474
Adventure,Yolki 11,1h 32m,92,4.7,167
Adventure,The Epic of Gilgamesh,1h 19m,79,N/A,N/A
Adventure,Transformers Prime: Galavatron's Revenge,1h 44m,104,3.4,8
Adventure,The Star City Murders,1h 19m,79,4.1,142
Adventure,Teenz,2h 2m,122,4.4,862
Adventure,At Her Feet,1h 40m,100,7.5,41
Adventure,Masha i Medved v kino: Park chudes,58m,58,7.6,17
Adventure,Baba Yaga spasaet Novyy god,1h 39m,99,4.5,115
Adventure,76 Days Adrift,1h 45m,105,N/A,N/A
Adventure,Fuuto PI: Portrait of Kamen Rider Skull,1h 22m,82,7.4,38
Adventure,Steal the Naughty List,1h 30m,90,6.5,117
Adventure,Yaren Leylek,1h 35m,95,5.9,26
Adventure,Vikaasaparva,2h 14m,134,8.5,541
Adventure,Major Grom: The Game,2h 48m,168,6.1,1800
Adventure,Tay 2: Ebabil Takimi,1h 18m,78,5.3,37
Adventure,Spirit Riser,1h 38m,98,6.7,33
Adventure,Birds Flying East,1h 40m,100,5.8,565
Adventure,This Land of Mine,1h 30m,90,7.3,7
Adventure,Bull Shark 3,1h 16m,76,3.5,79
Adventure,Ognivo,1h 45m,105,5.5,224
Adventure,Tulang Belulang Tulang,1h 35m,95,7.0,44
Adventure,Arctic Hollow,1h 10m,70,2.3,179
Adventure,Historia de pastores,1h 20m,80,5.5,33
Adventure,Un lío de millones,1h 31m,91,6.0,50
Adventure,Killer Witches from Outer Space,1h 31m,N/A,7.1,78
Adventure,Tri kota. Zimnie kanikuly,1h 5m,65,6.5,29
Adventure,Friendly Fire,1h 45m,105,6.6,31
Adventure,Sam and Colby: The Legends of the Paranormal,1h 38m,98,4.8,304
Adventure,Mr. Blue Shirt: The Inspiration,1h 38m,N/A,4.9,10
Adventure,Die Chaosschwestern und Pinguin Paul,1h 40m,100,5.7,66
Adventure,Luigi's Mansion,1h,60,6.0,17
Adventure,Finding Christmas,1h,N/A,6.8,12
Adventure,The Big Trip 3: Race Around the World,1h 25m,85,5.7,55
Adventure,Abudeka Is Back,2h,120,5.3,34
Adventure,Håkan Bråkan 2,1h 32m,92,5.3,132
Adventure,The Waves of Madness,1h 32m,N/A,7.6,31
Adventure,Space Ranger,1h 32m,N/A,3.4,80
Adventure,Letuchiy korabl,1h 40m,100,3.8,295
Adventure,Z-Mom,1h 30m,90,4.8,44
Adventure,Tipppsy,1h 55m,115,8.2,33
Adventure,Death Game,1h 28m,88,6.3,24
Adventure,Nature Cat's Nature Movie Special Extraordinaire,53m,53,7.3,18
Adventure,Chernyy zamok,1h 55m,115,7.8,17
Adventure,Shanghai Story,1h 11m,71,8.1,57
Adventure,Gepack,1h 37m,97,6.6,360
Adventure,Hain,1h 35m,95,2.9,45
Adventure,Six Nine Five (695),2h 17m,137,7.0,705
Adventure,The Trail,1h 20m,80,7.2,20
Adventure,Pui Pui Molcar the Movie: Molmax,1h 9m,69,7.0,8
Adventure,Benjamin Bat,1h 15m,75,8.1,28
Adventure,My Redneck Neighbor: Chapter 1 - The Rednecks Are Coming,1h 14m,74,5.0,7
Adventure,Güzel Bir Rüya,1h 19m,79,4.9,41
Adventure,Kiyma: Orman Kanunlari,1h 21m,81,4.3,35
Adventure,"Bernadotte, Louise & Napoleon",1h 14m,74,N/A,N/A
Adventure,Two Breaths,18m,18,8.2,22
Adventure,LasseMajas detektivbyrå - Maskoten som försvann,1h 30m,90,6.0,55
Adventure,Duffle Bag Boy,1h 30m,N/A,6.9,57
Adventure,Askepote,1h 12m,72,3.5,80
Adventure,Seven Seas Seven Hills,1h 30m,90,8.7,89
Adventure,Nothing Unusual,1h 32m,92,9.7,12
Adventure,Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,1h 11m,71,6.8,32
Adventure,Zak & Wowo: The Legend of Lendarys,1h 25m,85,5.7,95
Adventure,Xibalba Monster,1h 16m,76,6.4,23
Adventure,Get Close 2,1h 16m,N/A,5.7,46
Adventure,Cazatesoros,1h 46m,106,6.6,26
Adventure,Kade,1h 32m,92,6.7,16
Adventure,Zoloto Umalty,1h 49m,109,4.9,109
Adventure,Dikkie Dik 2: Een Nieuwe Vriend voor Dikkie Dik,1h 10m,70,7.4,72
Adventure,Jaunt,1h 18m,78,8.4,7
Adventure,Lo carga el diablo,1h 33m,93,7.6,22
Adventure,Bratya,1h 43m,103,2.8,117
Adventure,Kaizen,2h 40m,160,7.3,647
Adventure,Troy the Bharat Putra,2h 14m,134,5.5,31
Adventure,Permafrost,1h 20m,80,5.7,114
Adventure,The Secret of Pin-Up Island,1h 47m,107,7.4,92
Adventure,Knight,1h 47m,N/A,N/A,N/A
Adventure,Kral Sakir: Devler Uyandi,1h 47m,N/A,5.4,65
Adventure,Dünya Mali: Eksi Bir,2h 13m,133,7.2,16
Adventure,Joachim and the Apocalypse,1h 30m,90,7.2,13
Adventure,"Silex and the City, le film",1h 17m,77,4.9,50
Adventure,Son of the Wolf,1h 22m,82,N/A,N/A
Adventure,Return,1h 30m,90,N/A,N/A
Adventure,Dikkie Dik en de Verdwenen Knuffel,1h 2m,62,7.2,129
Adventure,Manyunya. Priklyucheniya v derevne,1h 24m,84,5.9,117
Adventure,BAM!,1h 20m,80,6.9,28
Adventure,Goodbye Hamdi,1h 25m,85,6.2,8
Adventure,Appu,1h 32m,92,8.6,181
Adventure,Family Vacation,1h 32m,N/A,N/A,N/A
Adventure,The Eye of the Salamander,1h 21m,81,7.9,20
Adventure,Tapori Nayak,1h 21m,N/A,8.6,19
Adventure,Oyunda Kal: Eglence Arenasi,1h 32m,92,2.7,35
Adventure,Tri bogatyrya. Ni dnya bez podviga,1h 1m,61,5.7,64
Adventure,Cândido,1h 39m,99,6.3,59
Adventure,Shadows of Betrayal: Chronicles of Ian Blair,1h 5m,65,7.3,12
Adventure,Spider-Man: Blue,1h 5m,N/A,5.9,12
Adventure,Turma da Mônica Jovem: Reflexos do Medo,1h 28m,88,2.8,257
Adventure,Uttarakaanda,1h 28m,N/A,N/A,N/A
Adventure,Surge of Power: Where There's Smoke,1h 8m,68,6.5,13
Adventure,Igrisca ne damo!,1h 19m,79,6.9,26
Adventure,Mobile Suit Gundam: Silver Phantom,1h 30m,90,6.1,13
Adventure,Triple 7: They Said It Couldn't Be Done,1h 37m,97,8.5,13
Adventure,Yasmeen's Element,1h 16m,76,7.6,20
Adventure,Dead Dead Demon's Dededede Destruction Zenpen,2h,120,7.0,137
Adventure,Elephant Steps,2h,N/A,6.8,39
Adventure,The Yoshi Movie,1h 45m,105,7.7,12
Adventure,Dogman Territory: Werewolves in the Land Between the Lakes,1h 45m,N/A,5.4,32
Adventure,Road to Dreamland,1h 30m,90,N/A,N/A
Adventure,Rocky and Bullwinkle,1h 40m,100,9.1,12
Adventure,Fights Break Sphere 3,1h 21m,81,4.7,8
Adventure,The Very Last Christmas,1h 15m,75,8.5,12
